Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
46705,93.86,100.87,30.84,29.9,30.75,30.49,32.71,31.02,31.11,31.38,32.41,32.32,81.15,34.82,33.01,31.93,40.27,44.79,37.35,39.25,40.27,38.27,44.06,77.1
46725,95.52,102.8,30.84,29.9,30.66,30.49,36.22,31.02,31.11,31.38,32.41,32.32,80.55,34.93,32.91,31.84,40.12,44.79,37.48,39.11,40.27,38.27,43.88,81.77
46743,89.95,100.87,30.84,29.9,30.66,30.49,32.91,31.02,31.11,31.38,32.41,32.32,39.83,34.93,32.91,31.84,40.12,44.79,37.48,39.25,40.27,38.27,43.88,81.15
46764,75.48,100.87,30.84,29.82,30.66,30.49,32.81,31.02,31.11,31.38,32.41,32.32,39.68,34.93,32.91,31.84,39.98,44.79,37.61,39.25,40.27,38.41,43.88,81.77
46784,100.87,101.83,30.75,29.82,30.75,30.49,32.81,31.02,31.11,31.38,32.41,32.32,39.68,34.82,32.91,31.84,40.12,44.79,37.61,39.11,40.27,38.27,43.88,81.15
46803,100.87,101.83,30.84,29.82,30.66,30.49,37.35,31.02,31.11,31.38,32.41,32.32,39.68,34.93,32.91,31.75,40.12,44.79,37.61,39.25,40.27,38.41,44.06,81.77
46823,100.87,101.83,31.2,29.82,30.66,30.49,32.91,31.02,31.11,31.38,32.51,32.32,39.68,34.93,32.91,31.75,39.98,44.6,37.61,39.11,40.27,38.41,43.88,81.77
46842,100.87,101.83,31.29,29.82,30.66,30.49,33.01,31.02,31.11,31.38,32.41,32.32,39.68,34.82,32.91,31.75,40.12,44.79,37.74,39.11,40.27,38.41,43.88,81.15
46862,100.87,101.83,31.29,29.73,30.66,30.49,32.91,31.02,31.11,31.38,32.51,32.32,39.83,34.82,32.81,31.75,40.12,44.79,37.74,39.25,40.27,38.41,43.88,80.55
46881,99.02,101.83,31.29,29.73,30.66,30.49,32.91,31.02,31.11,31.38,32.51,32.22,39.83,34.82,32.81,31.75,39.98,44.79,37.74,39.25,40.12,38.41,43.7,87.04
46901,100.87,101.83,31.38,29.73,30.66,30.4,32.81,31.02,31.11,31.38,32.41,32.22,39.68,34.82,32.91,31.65,39.98,44.79,37.74,39.25,40.12,38.41,43.7,76.55
46922,92.25,101.83,31.38,29.73,30.66,30.49,33.11,31.02,31.11,31.38,32.41,32.22,39.98,34.82,32.81,31.65,39.98,44.79,37.87,39.11,40.12,38.55,43.7,87.75
46940,94.68,101.83,31.29,29.73,30.66,30.49,56.81,31.02,31.11,31.38,32.51,32.32,40.43,34.82,32.81,31.65,39.98,44.79,38.01,39.11,40.12,38.41,43.7,90.7
46961,94.68,101.83,31.29,29.73,30.66,30.49,32.91,31.02,31.11,31.38,32.41,32.22,40.43,34.82,32.81,31.56,40.12,48.84,38.01,39.11,40.12,38.41,43.52,89.95
46979,68.75,99.94,31.29,29.73,30.66,30.49,36.34,31.02,31.11,31.38,32.41,32.22,40.73,34.82,32.91,31.65,40.12,48.62,38.01,39.25,40.12,38.55,43.52,89.95
46999,54.24,100.87,31.29,29.73,30.66,30.49,44.79,30.93,31.11,31.38,32.41,32.22,40.58,34.82,32.91,31.56,40.12,48.4,38.14,39.25,39.98,38.55,43.52,89.2
47020,73.93,100.87,31.29,29.73,30.66,30.49,37.61,31.02,31.11,31.38,32.51,32.32,40.88,34.71,32.81,31.56,40.12,47.97,38.01,39.11,40.12,38.41,43.35,88.47
47038,41.04,99.94,31.47,29.73,30.66,30.49,32.91,31.02,31.11,31.47,32.41,32.22,40.73,34.71,32.81,31.56,39.98,48.19,38.14,39.25,40.12,38.55,43.35,89.2
47059,94.68,101.83,31.38,29.65,30.66,30.49,43,31.02,31.11,31.47,32.41,32.22,40.73,34.71,32.81,31.56,39.98,44.79,38.14,39.11,40.12,38.41,43.35,59.96
47079,94.68,101.83,31.29,29.65,30.66,30.49,57.72,30.93,31.11,31.47,32.51,32.22,40.58,34.71,32.81,31.47,39.98,46.13,38.27,39.25,40.12,38.55,43.52,61.33
47098,94.68,100.87,31.29,29.65,30.66,30.49,58.03,31.02,31.11,31.47,32.41,32.22,40.43,34.82,32.81,31.47,40.12,47.97,38.27,39.25,40.12,38.55,43.52,60.3
47118,61.68,100.87,31.29,29.65,30.66,30.49,58.34,31.02,31.11,31.47,32.41,32.22,40.43,34.71,32.81,31.47,40.12,47.76,38.27,39.25,40.12,38.55,43.52,60.3
47137,93.86,100.87,31.29,29.65,30.66,30.49,47.34,30.93,31.11,31.47,32.41,32.22,40.43,34.71,32.81,31.47,40.27,47.97,38.27,39.25,40.12,38.55,43.52,61.33
47157,93.86,101.83,31.29,29.65,30.66,30.4,48.62,30.93,31.02,31.47,32.41,32.22,40.58,34.71,32.81,31.47,40.12,47.97,38.27,39.25,40.12,38.55,43.52,66.22
47178,93.86,101.83,31.29,29.65,30.66,30.4,46.93,30.93,31.02,31.47,32.41,32.22,39.68,34.82,32.91,31.47,40.27,47.76,38.27,39.25,40.12,38.41,43.52,89.95
47196,98.12,101.83,31.38,29.65,30.66,30.4,47.34,30.93,31.02,31.47,32.41,32.22,39.68,34.71,32.91,31.38,40.12,47.76,38.27,39.25,40.12,38.55,43.52,53.43
47217,99.02,102.8,31.38,29.65,30.66,30.49,33.52,30.93,31.11,31.47,32.41,32.22,39.83,34.71,32.91,31.47,40.58,47.55,38.41,39.25,40.12,38.55,43.52,57.11
47235,99.02,101.83,31.29,29.65,30.66,30.49,38.55,31.02,31.11,31.47,32.51,32.22,39.98,34.71,32.91,31.47,40.12,47.97,38.41,39.25,40.12,38.55,43.52,88.47
47255,83.03,101.83,31.29,29.65,30.66,30.49,36.84,30.93,31.02,31.47,32.41,32.22,39.83,34.71,32.91,31.38,40.27,47.76,38.41,39.25,40.12,38.55,43.52,88.47
47276,94.68,101.83,31.29,29.65,30.66,30.58,33.01,30.93,31.11,31.47,32.51,32.22,40.88,34.82,32.91,31.38,40.27,47.97,38.41,39.25,40.27,38.69,43.52,81.77
47294,93.86,101.83,31.29,29.65,30.66,30.58,33.01,30.93,31.02,31.38,32.51,32.22,39.39,34.82,33.01,31.38,40.27,47.97,38.41,39.25,40.12,38.69,43.52,76.55
47315,93.05,100.87,31.29,29.65,30.66,30.58,32.91,30.93,31.11,31.47,32.51,32.22,39.39,34.82,33.01,31.38,40.12,47.76,38.41,39.25,40.12,38.69,43.52,54.51
47333,93.86,100.87,31.29,29.65,30.58,30.66,32.81,30.93,31.11,31.47,32.51,32.22,41.35,34.71,32.91,31.29,40.27,47.76,38.41,39.25,40.27,38.69,43.52,66.63
47354,94.68,101.83,31.29,29.65,30.66,30.66,32.81,30.93,31.11,31.47,32.51,32.22,41.84,34.71,33.01,31.29,40.27,47.97,38.41,39.25,40.27,38.69,43.7,64.63
47372,93.86,99.94,31.38,29.65,30.58,30.66,32.71,30.93,31.11,31.47,32.51,32.22,41.84,34.82,33.01,31.29,40.27,47.97,38.41,39.39,40.27,38.69,43.7,47.97
47395,93.05,100.87,31.38,29.57,30.66,30.66,39.39,30.93,31.11,31.47,32.51,32.22,41.84,34.82,33.01,31.29,40.12,47.76,38.41,39.39,40.27,38.69,43.7,53.97
47413,93.05,89.95,31.38,29.57,30.58,30.66,32.81,30.93,31.2,31.47,32.51,32.22,41.84,34.71,32.91,31.2,40.27,47.97,38.41,39.39,40.27,38.55,43.7,55.64
47434,93.86,99.94,31.38,29.65,30.58,30.75,32.81,30.93,31.2,31.47,32.51,32.22,41.84,34.71,33.01,31.29,40.27,47.55,38.41,39.39,40.27,38.69,43.7,62.03
47454,93.86,100.87,48.84,29.65,30.58,30.66,32.81,30.93,31.29,31.47,32.51,32.22,41.84,34.82,33.01,31.2,40.12,47.55,38.41,39.39,40.27,38.69,43.7,64.63
47473,93.86,100.87,47.97,29.57,30.49,30.75,32.81,30.93,31.38,31.47,32.51,32.22,41.51,34.71,33.01,31.29,40.27,47.34,38.55,39.39,40.27,38.69,43.7,84.99
47493,99.94,99.94,47.13,29.57,30.49,30.66,32.81,30.93,31.29,31.47,32.51,32.22,40.43,34.71,32.91,31.2,40.12,47.55,38.55,39.39,40.27,38.69,43.7,59.31
47511,96.37,99.94,46.32,29.57,30.49,30.75,32.81,30.93,31.2,31.47,32.51,32.22,39.39,34.71,32.91,31.2,40.27,45.16,38.55,39.25,40.12,38.69,43.7,64.25
47532,98.12,99.94,44.24,29.57,30.49,30.75,32.81,30.93,31.2,31.47,32.51,32.22,39.68,34.71,33.01,31.2,40.27,45.16,38.55,39.25,40.27,38.69,43.7,87.75
47552,98.12,99.94,31.38,29.65,30.49,30.75,32.71,30.93,31.2,31.47,32.51,32.12,49.29,34.71,33.01,31.2,40.27,45.16,38.55,39.25,40.27,38.69,43.7,91.47
47571,99.02,99.02,31.47,29.65,30.49,30.75,32.81,30.93,31.11,31.47,32.51,32.22,42.16,34.71,33.01,31.2,40.27,45.16,38.55,39.25,40.27,38.69,43.7,91.47
47591,98.12,99.02,31.47,29.65,30.49,30.75,32.71,30.93,31.2,31.47,32.51,32.12,42.33,34.71,33.01,31.2,40.43,45.16,38.55,39.25,40.27,38.55,43.7,81.77
47610,97.24,99.02,31.47,29.65,30.49,30.75,32.71,30.93,31.2,31.56,32.51,32.22,42.66,34.71,33.01,31.2,40.27,45.16,38.55,39.25,40.27,38.69,43.88,85.66
47630,96.37,98.12,31.47,29.65,30.49,30.75,32.81,30.93,31.2,31.56,32.51,32.22,42.49,34.71,33.01,31.2,40.27,45.35,38.69,39.25,40.27,38.69,43.88,90.7
47649,95.52,98.12,31.47,29.65,30.49,30.84,32.71,30.93,31.2,31.65,32.51,32.22,41.67,34.82,33.01,31.2,40.43,45.35,38.55,39.39,40.27,38.69,43.88,89.95
47669,53.97,95.52,31.47,29.65,30.49,30.84,32.71,31.02,31.2,31.65,32.51,32.22,40.43,34.71,32.91,31.2,40.43,45.35,38.55,39.39,40.27,38.69,43.88,87.04
47690,94.68,96.37,31.47,29.65,30.49,30.84,32.71,30.93,31.2,31.75,32.51,32.22,40.73,34.82,32.91,31.11,40.43,45.35,38.69,39.39,40.27,38.69,43.88,87.04
47708,56.22,93.86,31.47,29.65,30.49,30.75,32.12,31.02,31.2,31.93,32.51,32.22,41.67,34.82,32.91,31.2,40.43,45.35,38.69,39.39,40.27,38.69,44.06,53.43
47729,92.25,92.25,31.47,29.73,30.49,30.84,32.32,31.02,31.2,31.93,32.51,32.22,40.43,34.93,32.91,31.11,40.58,45.35,38.69,39.54,40.27,38.69,44.06,49.06
47747,92.25,93.05,31.47,29.73,30.49,30.75,32.32,31.02,31.2,31.93,32.51,32.22,41.2,34.82,32.91,31.11,40.43,45.54,38.69,39.54,40.43,38.69,44.06,50.44
47767,91.47,93.05,31.47,29.73,30.49,30.84,32.32,31.02,31.2,31.93,32.51,32.22,42.16,34.82,32.91,31.11,40.58,45.35,38.83,39.54,40.43,38.69,44.06,88.47
47788,92.25,93.86,31.47,29.73,30.58,30.84,32.32,31.02,31.29,31.75,32.61,32.22,42.66,34.82,32.91,31.11,40.73,45.54,38.83,39.68,40.43,38.55,44.06,46.73
47806,92.25,93.05,31.47,29.82,30.49,30.84,32.32,31.02,31.29,31.75,32.51,32.22,41.51,34.82,32.81,31.11,40.58,45.54,38.83,39.68,40.43,38.83,44.24,47.55
47827,93.05,94.68,31.47,29.9,30.49,30.84,32.32,31.02,31.29,31.75,32.61,32.22,40.88,34.82,32.91,31.11,40.73,45.74,38.97,39.68,40.43,38.83,44.24,51.4
47845,93.86,94.68,31.47,29.9,30.49,30.84,32.32,31.02,31.29,31.75,32.61,32.22,43,34.82,32.91,31.11,40.88,45.74,39.11,39.68,40.43,38.83,44.24,50.67
47866,93.86,95.52,31.47,29.9,30.49,30.84,32.22,31.11,31.29,31.75,32.51,32.32,40.58,34.93,33.01,31.02,40.88,45.74,39.25,39.83,40.43,38.83,44.24,51.4
47884,94.68,95.52,31.47,29.9,30.49,30.84,32.03,31.02,31.29,31.84,32.61,32.32,40.27,34.93,32.91,31.11,41.04,45.93,39.25,39.83,40.43,38.83,44.24,50.2
47905,94.68,95.52,31.47,29.9,30.49,30.84,32.03,31.02,31.29,31.84,32.61,32.22,40.43,34.93,33.01,31.11,41.04,45.93,39.25,39.83,40.43,38.83,44.24,48.84
47925,95.52,95.52,31.47,29.9,30.49,30.84,32.12,31.02,31.29,31.75,32.51,32.22,40.43,34.93,32.91,31.11,41.04,46.13,39.39,39.83,40.58,38.83,44.24,49.06
47944,95.52,95.52,31.47,29.9,30.58,30.84,31.93,31.02,31.29,31.84,32.51,32.22,39.54,34.93,32.91,31.11,41.04,46.32,39.54,39.83,40.58,38.83,44.24,51.4
47964,96.37,96.37,31.47,29.9,30.58,30.84,31.93,31.02,31.29,31.75,32.61,32.22,41.04,34.93,32.91,31.02,41.2,46.32,39.54,39.83,40.58,38.69,44.42,50.2
47983,96.37,95.52,31.47,29.9,30.58,30.84,31.84,31.02,31.38,31.84,32.61,32.22,43.17,34.93,33.01,31.11,41.2,46.32,39.54,39.98,40.58,38.97,44.42,52.91
48003,95.52,95.52,31.47,29.9,30.58,30.84,31.84,31.02,31.38,31.84,32.61,32.22,43.17,34.93,32.91,31.11,41.04,45.93,39.68,39.98,40.58,38.97,44.42,50.2
48021,95.52,95.52,31.47,29.9,30.58,30.84,31.84,31.02,31.38,31.84,32.61,32.22,43.35,34.93,33.01,31.11,41.2,45.93,39.68,39.98,40.73,39.11,44.42,50.44
48042,95.52,95.52,31.93,29.9,30.58,30.84,31.84,31.02,31.38,31.84,32.61,32.32,43.17,34.93,33.01,31.02,41.2,45.74,39.68,39.98,40.58,39.11,44.42,50.44
48062,95.52,96.37,31.38,29.9,30.58,30.84,31.84,31.02,31.38,31.84,32.61,32.22,39.98,34.93,33.01,31.11,41.2,45.74,39.68,39.98,40.73,39.11,44.42,53.97
48081,95.52,96.37,31.38,29.9,30.58,30.84,31.93,31.11,31.38,31.84,32.61,32.32,42.83,34.93,33.01,31.11,41.04,45.74,39.68,39.98,40.73,39.11,44.42,80.55
48101,96.37,97.24,31.65,29.9,30.58,30.84,31.93,31.11,31.38,31.84,32.61,32.22,43.35,34.93,32.91,31.11,41.2,45.74,39.83,39.98,40.58,38.97,44.42,89.2
48120,97.24,97.24,31.38,29.9,30.58,30.84,31.93,31.11,31.38,31.93,32.61,32.22,41.67,34.93,32.91,31.02,41.04,45.74,39.68,39.98,40.58,39.11,44.42,92.25
48140,97.24,97.24,31.38,29.9,30.58,30.84,31.93,31.11,31.38,31.93,32.61,32.22,39.39,34.93,32.91,31.02,41.2,45.74,39.68,39.98,40.58,39.11,44.42,93.86
48161,97.24,97.24,31.38,29.9,30.58,30.84,31.93,31.11,31.38,31.84,32.61,32.22,41.84,34.93,32.91,31.02,41.04,45.54,39.68,39.98,40.58,38.97,44.42,52.14
48179,96.37,97.24,31.65,29.9,30.58,30.84,31.93,31.11,31.38,31.84,32.61,32.22,41.84,34.93,32.91,31.02,41.2,45.74,39.54,39.98,40.58,38.97,44.42,94.68
48200,97.24,98.12,31.65,29.9,30.58,30.84,31.93,31.02,31.38,31.84,32.61,32.22,39.68,34.93,32.91,31.02,41.04,45.54,39.39,39.98,40.58,38.97,44.24,47.55
48218,97.24,98.12,31.65,29.9,30.58,30.84,33.21,31.11,31.38,31.84,32.61,32.22,40.58,34.93,32.91,31.02,40.88,45.54,39.54,39.83,40.58,38.97,44.24,50.2
48239,98.12,98.12,31.56,29.9,30.58,30.84,33.21,31.11,31.38,31.84,32.61,32.22,39.11,34.93,32.81,31.02,41.04,45.54,39.39,39.83,40.58,38.97,44.24,47.13
48257,98.12,99.02,31.38,29.9,30.58,30.84,32.22,31.11,31.38,31.84,32.61,32.22,40.27,34.93,32.91,31.02,40.88,45.54,39.39,39.83,40.58,38.97,44.24,94.68
48277,99.94,99.94,31.38,29.9,30.58,30.84,32.12,31.11,31.38,31.93,32.61,32.22,41.2,34.93,32.81,31.02,40.88,45.35,39.25,39.83,40.58,38.97,44.24,47.13
48298,99.02,99.94,31.47,29.9,30.58,30.84,32.32,31.11,31.38,31.84,32.61,32.22,39.98,34.93,32.71,31.02,40.88,45.35,39.25,39.68,40.43,38.83,44.24,93.86
48316,99.94,99.94,30.93,29.98,30.58,30.84,31.93,31.11,31.38,31.84,32.61,32.22,43,34.82,32.81,31.11,40.73,45.35,39.11,39.68,40.43,38.83,44.24,55.07
48337,99.94,99.02,31.29,29.9,30.58,30.84,31.93,31.11,31.38,31.84,32.61,32.22,41.84,34.82,32.71,31.02,40.73,45.35,39.11,39.68,40.43,38.83,44.24,50.44
48355,99.94,99.94,31.29,29.9,30.58,30.84,31.93,31.11,31.38,31.84,32.61,32.22,44.06,34.82,32.71,31.02,40.73,45.35,38.97,39.68,40.58,38.83,44.24,46.73
48376,100.87,100.87,31.29,29.98,30.58,30.75,31.93,31.11,31.38,31.84,32.61,32.22,49.06,34.82,32.71,31.02,40.58,45.54,38.97,39.54,40.43,38.83,44.24,46.52
48394,99.02,100.87,31.38,29.98,30.58,30.84,32.03,31.11,31.38,31.84,32.61,32.22,41.35,34.82,32.71,31.02,40.58,45.35,38.97,39.54,40.43,38.83,44.24,46.52
48415,100.87,100.87,31.02,29.98,30.58,30.84,32.41,31.11,31.38,31.84,32.61,32.22,39.25,34.82,32.71,31.02,40.58,45.16,38.83,39.54,40.43,38.83,44.06,46.73
48435,99.94,100.87,31.38,29.98,30.58,30.75,32.03,31.02,31.38,31.84,32.51,32.22,40.27,34.82,32.61,31.02,40.43,45.16,38.83,39.54,40.43,38.83,44.24,46.52
48454,99.02,100.87,31.38,29.98,30.58,30.75,32.91,31.02,31.38,31.84,32.51,32.12,39.39,34.82,32.71,31.02,40.43,45.16,38.83,39.54,40.43,38.83,44.24,47.55
48474,100.87,100.87,31.38,29.98,30.58,30.75,32.71,31.02,31.38,31.84,32.61,32.12,39.25,34.82,32.71,31.11,40.43,45.16,38.83,39.54,40.43,38.83,44.24,93.86
48492,99.94,101.83,31.38,29.98,30.58,30.75,32.22,31.02,31.29,31.84,32.51,32.12,39.25,34.82,32.61,31.02,40.43,45.35,38.83,39.54,40.43,38.83,44.24,91.47
48513,99.94,101.83,31.38,29.98,30.49,30.66,32.71,31.02,31.29,31.84,32.51,32.22,39.54,34.82,32.61,31.02,40.43,45.16,38.83,39.39,40.43,38.83,44.24,93.86
48531,99.94,102.8,31.38,29.98,30.58,30.66,32.81,31.02,31.29,31.84,32.51,32.22,39.54,34.82,32.61,31.11,40.12,45.16,38.69,39.54,40.43,38.83,44.06,93.86
48552,99.94,102.8,31.38,29.98,30.58,30.58,32.81,31.02,31.29,31.84,32.51,32.22,39.68,34.71,32.61,31.02,40.27,45.16,38.69,39.39,40.43,38.83,44.06,93.05
48572,100.87,99.94,31.38,29.98,30.49,30.58,32.71,31.02,31.29,31.75,32.51,32.12,39.83,34.82,32.71,31.11,40.27,45.35,38.69,39.39,40.43,38.83,44.06,93.05
48591,101.83,102.8,31.47,29.98,30.58,30.58,32.71,31.02,31.29,31.75,32.51,32.22,39.98,34.71,32.71,31.11,40.27,45.54,38.69,39.39,40.43,38.83,44.06,93.05
48611,100.87,99.94,31.47,29.9,30.58,30.49,32.71,31.02,31.29,31.75,32.51,32.22,39.98,34.82,32.71,31.11,40.27,46.13,38.69,39.25,40.43,38.83,44.06,92.25
48630,99.94,99.02,31.47,29.9,30.58,30.49,32.71,31.02,31.29,31.75,32.51,32.22,40.12,34.82,32.81,31.11,40.27,46.13,38.69,39.39,40.27,38.83,44.06,71.48
48650,99.94,100.87,31.47,29.9,30.58,30.49,32.71,31.02,31.29,31.84,32.51,32.22,40.12,34.82,32.71,31.11,40.27,46.13,38.69,39.39,40.27,38.69,44.06,89.95
48671,99.02,80.55,31.47,29.9,30.49,30.49,32.71,30.93,31.2,31.65,32.51,32.22,40.27,34.82,32.81,31.11,40.27,46.13,38.55,39.39,40.27,38.83,43.88,84.99
48689,97.24,51.89,31.47,29.9,30.49,30.49,32.81,30.93,31.2,31.93,32.51,32.22,40.12,34.82,32.71,31.11,40.27,46.13,38.55,39.39,40.27,38.83,43.88,89.95
48710,98.12,87.75,31.47,29.9,30.49,30.4,33.62,30.93,31.2,31.75,32.51,32.22,40.27,34.82,32.81,31.11,40.27,46.13,38.69,39.39,40.27,38.83,43.88,89.95
48728,99.02,99.94,31.47,29.9,30.58,30.4,32.71,30.93,31.11,31.75,32.51,32.22,40.27,34.82,32.81,31.11,40.27,46.13,38.69,39.39,40.27,38.83,43.88,90.7
48748,99.94,100.87,31.47,29.9,30.58,30.4,57.72,30.93,31.2,31.65,32.51,32.22,40.27,34.82,32.81,31.11,40.27,45.93,38.55,39.25,40.27,38.83,43.88,91.47
48767,98.12,52.4,31.47,29.9,30.58,30.4,33.31,30.93,31.2,31.65,32.51,32.22,40.73,34.82,32.81,31.11,40.27,46.13,38.69,39.25,40.27,38.83,43.88,90.7
48787,100.87,100.87,31.47,29.9,30.49,30.49,37.35,30.93,31.2,31.56,32.51,32.22,40.58,34.82,32.81,31.11,39.98,46.13,38.55,39.25,40.27,38.83,43.88,92.25
48808,99.94,100.87,31.47,29.9,30.49,30.4,32.81,30.93,31.29,31.56,32.51,32.22,40.43,34.82,32.81,31.11,40.12,46.13,38.55,39.25,40.27,38.83,43.88,92.25
48826,99.94,99.94,31.38,29.9,30.49,30.49,57.11,30.93,31.29,31.56,32.51,32.22,40.43,34.82,32.81,31.11,40.12,46.13,38.55,39.25,40.27,38.83,43.88,93.05
48847,100.87,100.87,31.38,29.98,30.58,30.49,51.89,30.93,31.29,31.65,32.51,32.22,40.43,34.82,32.81,31.11,40.12,45.93,38.41,39.25,40.27,38.83,43.7,90.7
48865,38.27,92.25,31.38,29.98,30.49,30.4,32.71,30.93,31.29,31.56,32.51,32.22,40.27,34.82,32.81,31.2,40.12,45.93,38.41,39.39,40.27,38.69,43.7,89.2
48886,38.14,97.24,31.38,29.98,30.49,30.4,32.81,30.93,31.2,31.65,32.51,32.22,40.27,34.82,32.81,31.2,40.12,45.93,38.41,39.39,40.43,38.69,44.06,91.47
48904,37.87,96.37,31.38,29.98,30.58,30.4,32.81,30.93,31.2,31.65,32.51,32.22,40.27,34.82,32.81,31.2,40.27,46.13,38.27,39.39,40.43,38.69,44.06,81.15
48925,39.54,97.24,31.38,29.98,30.58,30.4,32.71,30.93,31.2,31.65,32.51,32.22,40.12,34.82,32.81,31.2,40.12,46.13,38.27,39.39,40.43,38.69,44.06,80.55
48945,39.11,71.96,31.29,29.98,30.58,30.32,42.83,30.93,31.2,31.65,32.51,32.22,39.98,34.82,32.91,31.2,40.12,46.13,38.14,39.39,40.43,38.69,44.06,80.55
48963,64.25,94.68,31.38,29.98,30.58,30.32,32.71,30.93,31.11,31.56,32.51,32.22,39.83,34.82,32.91,31.2,40.12,46.13,38.14,39.39,40.43,38.69,44.06,81.15
48984,38.69,61.33,31.38,29.98,30.58,30.4,32.71,30.93,31.2,31.65,32.51,32.12,46.52,34.82,32.91,31.2,40.27,46.13,38.14,39.39,40.43,38.69,44.06,81.77
49002,37.74,97.24,31.38,29.98,30.58,30.32,32.81,30.93,31.11,31.65,32.51,32.22,40.58,34.82,32.91,31.29,40.12,46.13,38.14,39.39,40.43,38.55,44.06,81.15
49023,37.61,98.12,31.29,30.07,30.58,30.32,59.96,30.93,31.2,31.56,32.51,32.22,40.27,34.82,32.91,31.29,40.12,46.13,38.14,39.39,40.27,38.69,44.06,81.77
49043,93.86,99.02,31.29,30.07,30.58,30.32,33.01,30.93,31.11,31.56,32.51,32.22,40.12,34.93,32.91,31.29,40.27,46.13,38.14,39.39,40.27,38.55,44.06,81.15
49062,37.61,96.37,31.29,30.07,30.58,30.32,32.81,30.93,31.11,31.65,32.51,32.22,39.98,34.82,32.91,31.29,40.27,46.13,38.27,39.25,40.43,38.69,44.06,81.77
49082,37.74,98.12,31.38,29.98,30.58,30.32,32.71,30.93,31.11,31.56,32.51,32.22,45.93,34.93,32.91,31.29,40.12,46.13,38.14,39.25,40.43,38.55,43.88,81.77
49101,37.74,98.12,31.29,29.98,30.58,30.32,32.71,30.93,31.11,31.56,32.41,32.22,40.12,34.93,32.91,31.29,40.12,46.13,38.14,39.25,40.43,38.55,43.88,81.15
49121,38.01,97.24,31.29,29.98,30.58,30.4,32.71,30.93,31.11,31.56,32.51,32.12,39.98,34.93,32.91,31.29,40.12,46.13,38.14,39.25,40.43,38.55,43.88,81.15
49140,38.55,96.37,31.29,30.07,30.58,30.4,35.86,30.93,31.11,31.56,32.41,32.22,39.98,34.93,32.91,31.38,40.12,46.32,38.01,39.25,40.43,38.41,43.88,80.55
49160,38.01,81.15,31.29,30.07,30.66,30.4,32.71,30.84,31.11,31.56,32.51,32.22,39.83,34.82,32.91,31.38,40.12,46.32,38.01,39.25,40.43,38.41,43.88,81.15
49181,37.48,97.24,31.2,30.07,30.66,30.4,32.71,30.84,31.11,31.56,32.51,32.22,39.68,34.82,33.01,31.38,40.12,46.32,38.01,39.25,40.43,38.27,43.88,81.15
49199,37.35,98.12,31.2,30.07,30.66,30.4,32.81,30.84,31.11,31.56,32.51,32.22,65.81,34.93,33.01,31.38,40.12,46.32,37.87,39.25,40.43,38.41,44.06,81.77
49219,37.35,99.02,31.29,30.07,30.66,30.4,32.71,30.84,31.11,31.47,32.51,32.22,65.81,34.93,33.01,31.47,39.98,47.55,37.87,39.39,40.43,38.41,44.06,81.15
49238,37.22,99.02,31.29,30.07,30.66,30.4,32.81,30.84,31.11,31.47,32.51,32.22,39.98,34.93,33.01,31.56,40.12,47.34,37.74,39.39,40.58,38.27,44.06,79.95
49258,37.35,99.02,31.29,30.07,30.66,30.4,32.71,30.84,31.11,31.56,32.41,32.22,39.98,34.93,33.01,31.56,40.12,47.55,37.74,39.39,40.43,38.14,44.24,79.36
49277,90.7,87.75,31.29,30.07,30.66,30.4,39.68,30.84,31.11,31.56,32.51,32.22,39.83,35.04,33.01,31.65,40.12,47.34,37.61,39.54,40.43,38.27,44.24,80.55
49297,37.61,89.2,30.84,30.07,30.66,30.4,32.81,30.84,31.11,31.56,32.41,32.22,39.68,35.04,32.91,31.65,40.12,47.34,37.61,39.54,40.43,38.27,44.24,57.72
49318,91.47,64.25,30.93,30.07,30.66,30.49,32.81,30.84,31.11,31.47,32.51,32.22,39.83,35.04,32.91,31.65,40.12,47.34,37.61,39.54,40.43,38.27,44.24,81.15
49336,93.05,100.87,31.2,30.07,30.66,30.4,32.91,30.84,31.11,31.47,32.51,32.32,39.98,34.82,32.91,31.65,40.12,46.93,37.61,39.39,40.58,38.27,44.24,46.73
49357,92.25,78.78,31.2,30.07,30.66,30.4,32.71,30.84,31.11,31.38,32.51,32.32,39.98,34.93,33.01,31.75,40.27,47.55,37.61,39.54,40.43,38.27,44.24,51.64
49375,92.25,99.94,31.2,30.07,30.66,30.4,32.71,30.93,31.11,31.38,32.51,32.32,39.83,35.04,33.01,31.84,40.27,47.34,37.61,39.54,40.58,38.27,44.42,49.51
49396,96.37,99.94,31.2,30.07,30.66,30.4,32.71,30.93,31.11,31.38,32.41,32.32,39.83,34.93,33.01,31.93,40.12,46.13,37.48,39.54,40.58,38.41,44.24,81.77
49416,98.12,100.87,31.2,29.98,30.66,30.49,32.81,30.93,31.11,31.47,32.41,32.32,39.83,34.93,32.91,31.93,40.12,46.52,37.48,39.54,40.58,38.27,44.24,76.01
