Time_ms,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24
57588,100.87,101.83,31.29,29.41,30.4,30.58,52.65,30.93,31.11,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57606,100.87,101.83,31.29,29.41,30.4,30.58,51.64,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.91,31.75,39.98,46.32,38.41,38.41,39.83,38.69,43.35,91.47
57627,101.83,101.83,31.29,29.41,30.4,30.58,51.4,31.02,31.11,31.84,32.41,32.12,39.25,34.71,32.81,31.75,39.98,46.52,38.41,38.55,39.68,38.69,43.35,91.47
57647,101.83,101.83,31.29,29.41,30.4,30.58,54.24,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.27,38.55,39.83,38.69,43.35,90.7
57665,101.83,101.83,31.29,29.41,30.4,30.58,54.79,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.17,90.7
57686,101.83,101.83,31.29,29.41,30.4,30.58,52.14,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,89.95
57704,101.83,101.83,31.29,29.41,30.4,30.58,52.4,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57725,102.8,101.83,31.29,29.41,30.4,30.66,51.89,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57743,102.8,101.83,31.38,29.41,30.4,30.66,51.64,31.02,31.11,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,91.47
57764,102.8,102.8,31.38,29.41,30.4,30.66,53.17,31.02,31.11,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
57784,102.8,102.8,31.29,29.41,30.4,30.58,51.64,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.91,31.65,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
57805,101.83,102.8,31.29,29.41,30.4,30.58,51.64,31.02,31.11,31.84,32.32,32.12,39.39,34.59,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.17,91.47
57823,102.8,102.8,31.29,29.41,30.4,30.66,51.89,31.02,31.11,31.84,32.32,32.12,39.11,34.59,32.81,31.75,39.98,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57844,102.8,101.83,31.29,29.41,30.49,30.66,51.15,31.02,31.11,31.84,32.32,32.12,39.11,34.71,32.91,31.75,40.12,46.32,38.41,38.55,39.83,38.55,43.35,91.47
57862,101.83,101.83,31.29,29.41,30.4,30.66,51.64,31.02,31.11,31.84,32.41,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.41,39.98,38.69,43.35,91.47
57883,102.8,102.8,31.29,29.41,30.49,30.66,51.4,31.02,31.11,31.84,32.32,32.12,39.25,34.59,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57903,102.8,102.8,31.29,29.41,30.4,30.66,52.14,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57921,102.8,102.8,31.29,29.41,30.4,30.66,51.64,31.02,31.11,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57942,102.8,102.8,31.29,29.41,30.4,30.66,51.64,31.02,31.02,31.84,32.32,32.12,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57960,102.8,102.8,31.29,29.41,30.4,30.66,51.64,31.02,31.11,31.84,32.32,32.03,39.25,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
57981,102.8,102.8,31.29,29.41,30.4,30.66,52.14,31.02,31.11,31.84,32.32,32.03,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
57999,102.8,102.8,31.29,29.41,30.4,30.66,52.14,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58020,102.8,102.8,31.29,29.41,30.4,30.58,52.65,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.81,31.65,40.12,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58040,102.8,102.8,31.2,29.41,30.4,30.66,52.91,31.02,31.02,31.84,32.41,32.12,39.25,34.71,32.81,31.75,39.83,46.32,38.41,38.55,39.83,38.69,43.35,90.7
58059,95.52,101.83,31.29,29.41,30.4,30.66,51.89,31.02,31.11,31.84,32.32,32.12,39.25,34.71,32.81,31.75,39.98,46.52,38.41,38.55,39.83,38.69,43.35,91.47
58079,96.37,102.8,31.29,29.41,30.4,30.66,52.14,31.02,31.02,31.84,32.41,32.12,39.39,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
58098,95.52,101.83,31.29,29.41,30.4,30.66,52.4,31.02,31.02,31.84,32.32,32.03,39.25,34.71,32.81,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
58118,95.52,101.83,31.29,29.41,30.4,30.58,51.89,31.02,31.02,31.84,32.32,32.12,39.25,34.59,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.55,43.35,90.7
58139,95.52,101.83,31.29,29.41,30.4,30.58,51.15,31.02,31.11,31.84,32.32,32.03,39.25,34.71,32.81,31.75,40.12,46.32,38.41,38.55,39.83,38.69,43.35,90.7
58159,95.52,101.83,31.29,29.41,30.4,30.66,50.91,31.02,31.02,31.84,32.32,32.12,39.39,34.71,32.91,31.75,40.12,46.52,38.41,38.55,39.83,38.69,43.35,90.7
